"","ID","RegistrationNumber","BusinessTitle","IdLegislativePeriod","IdSession","Subject","SessionName"
"946",11546,7806,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1, Abs. 1 und 2","Herbstsession 2012"
"947",11547,7807,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1, Abs. 3","Herbstsession 2012"
"948",11548,7808,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"949",11549,7809,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"950",11550,7810,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1, Abs. 1","Herbstsession 2012"
"951",11551,7811,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 2, Abs. 1","Herbstsession 2012"
"952",11552,7812,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 2 - Ausgabenbremse","Herbstsession 2012"
"953",11553,7813,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"954",11555,7815,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"955",11556,7816,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"956",11557,7817,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"957",11558,7818,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"958",11559,7819,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"959",11560,7820,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"960",11561,7821,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"961",11562,7822,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"962",11563,7823,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 1 - Ausgabenbremse","Herbstsession 2012"
"963",11564,7824,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 2 - Ausgabenbremse","Herbstsession 2012"
"964",11565,7825,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 3 - Ausgabenbremse","Herbstsession 2012"
"965",11566,7826,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 4 - Ausgabenbremse","Herbstsession 2012"
"966",11567,7827,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 5 - Ausgabenbremse","Herbstsession 2012"
"967",11568,7828,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 6 - Ausgabenbremse","Herbstsession 2012"
"968",11569,7829,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 7 - Ausgabenbremse","Herbstsession 2012"
"969",11570,7830,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 8 - Ausgabenbremse","Herbstsession 2012"
"970",11571,7831,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 9 - Ausgabenbremse","Herbstsession 2012"
"971",11572,7832,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"972",11573,7833,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"973",11574,7834,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"974",11575,7835,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"975",11576,7836,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 3 - Ausgabenbremse","Herbstsession 2012"
"976",11577,7837,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"977",11578,7838,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"978",11579,7839,"Förderung von Bildung, Forschung und Innovation in den Jahren 2013-2016",49,4905,"Art. 2 Abs. 1bis","Herbstsession 2012"
"979",11580,7840,"Das Dossier Tabak aus den Verhandlungen mit der EU über ein Abkommen im Bereich öffentliche Gesundheit ausschliessen",49,4905,"","Herbstsession 2012"
"980",11583,7843,"Staatsleitungsreform",49,4905,"4. Abschnitt","Herbstsession 2012"
"981",11585,7845,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 2, Abs. 1","Herbstsession 2012"
"982",11586,7846,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 2, Abs. 2bis","Herbstsession 2012"
"983",11587,7847,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 3, Abs. 1","Herbstsession 2012"
"984",11588,7848,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 3, Abs. 2, Bst. a","Herbstsession 2012"
"985",11589,7849,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 7, Abs. 3 und 4","Herbstsession 2012"
"986",11590,7850,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 10, Abs. 3bis und 3ter","Herbstsession 2012"
"987",11591,7851,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 13, Abs. 1","Herbstsession 2012"
"988",11592,7852,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 19, Abs. 1 und 1bis","Herbstsession 2012"
"989",11593,7853,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 15, Abs. 1, Bst. e (gilt auch für Art. 120, Abs. 1 und 4 und Art. 158d, Abs. 3bis)","Herbstsession 2012"
"990",11594,7854,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 18, Abs. 1","Herbstsession 2012"
"991",11595,7855,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 18, Abs. 2","Herbstsession 2012"
"992",11596,7856,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 18a, Einleitungssatz","Herbstsession 2012"
"993",11597,7857,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 18a, Abs. 3 und 4 (gilt auch für Art. 158a, Abs. 2 und Art. 158c, Abs.3)","Herbstsession 2012"
"994",11598,7858,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 18b, Abs. 4","Herbstsession 2012"
"995",11600,7860,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 24, Abs. 3","Herbstsession 2012"
"996",11602,7862,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 63, Abs. 4","Herbstsession 2012"
"997",11603,7863,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 73, Abs. 4","Herbstsession 2012"
"998",11604,7864,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 98","Herbstsession 2012"
"999",11605,7865,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 120, Abs. 2, Bst. e","Herbstsession 2012"
"1000",11606,7866,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 158e","Herbstsession 2012"
"1001",11607,7867,"Kollektivanlagengesetz. Änderung",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1002",11608,7868,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 2, Abs. 2, Bst. h","Herbstsession 2012"
"1003",11613,7873,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Ordnungsantrag Fässler Hildegard","Herbstsession 2012"
"1004",11614,7874,"Steueramtshilfegesetz",49,4905,"Art. 4, Abs. 1","Herbstsession 2012"
"1005",11616,7876,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 1, Bst. c (gilt auch für Art. 6 StHG)","Herbstsession 2012"
"1006",11617,7877,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 1, Bst. d (gilt auch für Art. 6 StHG)","Herbstsession 2012"
"1007",11618,7878,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 3, Bst. a","Herbstsession 2012"
"1008",11619,7879,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 3, Bst. a","Herbstsession 2012"
"1009",11620,7880,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 3, Bst. a","Herbstsession 2012"
"1010",11621,7881,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 3, Bst. b (gilt auch für Art. 6 StHG)","Herbstsession 2012"
"1011",11622,7882,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 3, Bst. c  (gilt auch für Art. 6 StHG)","Herbstsession 2012"
"1012",11623,7883,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 14, Abs. 4 bis 6  (gilt auch für Art. 6 StHG)","Herbstsession 2012"
"1013",11624,7884,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 78e, Abs. 1 StHG","Herbstsession 2012"
"1014",11625,7885,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 78e, Abs. 2 StHG","Herbstsession 2012"
"1015",11626,7886,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 205d DBG und Art. 78e StHG","Herbstsession 2012"
"1016",11627,7887,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1017",11628,7888,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,NA,"Herbstsession 2012"
"1018",11633,7893,"Stopp den Steuerprivilegien für reiche Ausländerinnen und Ausländer",49,4905,"","Herbstsession 2012"
"1019",11634,7894,"Bestockte Weiden der Landwirtschaftszone zuteilen",49,4905,"","Herbstsession 2012"
"1020",11636,7896,"Betäubungsmittelgesetz. Revision",49,4905,"Art. 28b, Abs. 2","Herbstsession 2012"
"1021",11637,7897,"Betäubungsmittelgesetz. Revision",49,4905,"Art. 28 l","Herbstsession 2012"
"1022",11639,7899,"Pferdehaltung in der Landwirtschaftszone",49,4905,"Eintreten","Herbstsession 2012"
"1023",11640,7900,"Pferdehaltung in der Landwirtschaftszone",49,4905,"Art. 16a bis, Abs. 3bis (gilt auch für Art. 24e, Abs. 5)","Herbstsession 2012"
"1024",11641,7901,"Pferdehaltung in der Landwirtschaftszone",49,4905,"Art. 27a","Herbstsession 2012"
"1025",11642,7902,"Pferdehaltung in der Landwirtschaftszone",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1026",11644,7904,"Europäische Landschaftskonvention. Genehmigung",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1027",11645,7905,"Aarhus-Konvention. Genehmigung",49,4905,"Eintreten","Herbstsession 2012"
"1028",11647,7907,"Mitsprache des Parlamentes bei Verordnungen des Bundesrates",49,4905,"","Herbstsession 2012"
"1029",11648,7908,"Stärkung der parlamentarischen Arbeit in Bezug auf die eidgenössischen Gerichte",49,4905,"","Herbstsession 2012"
"1030",11649,7909,"Ein Atommüll-Endlager darf einer Region nicht aufgezwungen werden",49,4905,"","Herbstsession 2012"
"1031",11650,7910,"Erneuerung des Mitspracherechts der Kantone bei der geologischen Tiefenlagerung radioaktiver Abfälle",49,4905,"","Herbstsession 2012"
"1032",11655,7915,"Asylgesetz. Änderung",49,4905,"Art. 3, Abs. 3","Herbstsession 2012"
"1033",11656,7916,"Asylgesetz. Änderung",49,4905,"Art. 26b","Herbstsession 2012"
"1034",11657,7917,"Asylgesetz. Änderung",49,4905,"Art. 26b","Herbstsession 2012"
"1035",11658,7918,"Asylgesetz. Änderung",49,4905,"Art. 112b","Herbstsession 2012"
"1036",11659,7919,"Asylgesetz. Änderung",49,4905,"Art. 112b","Herbstsession 2012"
"1037",11661,7921,"Strafprozessordnung. Protokollierungsvorschriften",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1038",11663,7923,"Bundespersonalgesetz. Änderung",49,4905,"Rückweisungsantrag","Herbstsession 2012"
"1039",11665,7925,"Bundespersonalgesetz. Änderung",49,4905,"Art. 19, Abs. 3-6","Herbstsession 2012"
"1040",11666,7926,"Bundespersonalgesetz. Änderung",49,4905,"Art. 19, Abs. 3 -6","Herbstsession 2012"
"1041",11667,7927,"Bundespersonalgesetz. Änderung",49,4905,"Art. 34, Abs. 2","Herbstsession 2012"
"1042",11668,7928,"Bundespersonalgesetz. Änderung",49,4905,"Art. 34, Abs. 3","Herbstsession 2012"
"1043",11669,7929,"Bundespersonalgesetz. Änderung",49,4905,"Art. 34a","Herbstsession 2012"
"1044",11670,7930,"Bundespersonalgesetz. Änderung",49,4905,"Art. 34c","Herbstsession 2012"
"1045",11671,7931,"Bundespersonalgesetz. Änderung",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1046",11675,7935,"Förderung der Mehrsprachigkeit",49,4905,"Bst. c und d","Herbstsession 2012"
"1047",11676,7936,"Ermittlung bei Steuerdelikten im Inland",49,4905,"","Herbstsession 2012"
"1048",11677,7937,"Ausschreibungsverfahren des Bundes. Gerechte Verteilung auf die Sprachregionen",49,4905,"","Herbstsession 2012"
"1049",11678,7938,"Bankengesetz",49,4905,"","Herbstsession 2012"
"1050",11680,7940,"Folgeaufträge und -kosten von Beschaffungen und Investitionen des Bundes",49,4905,"","Herbstsession 2012"
"1051",11681,7941,"Direkte Bundessteuer. Transparenz für die Steuerzahlerinnen und -zahler",49,4905,"","Herbstsession 2012"
"1052",11682,7942,"Bevorzugung von Firmen mit Stellen für die berufliche Integration",49,4905,"","Herbstsession 2012"
"1053",11683,7943,"Keine NFA-Mittel zur Finanzierung von Steuersenkungen",49,4905,"","Herbstsession 2012"
"1054",11684,7944,"Melani für alle",49,4905,"","Herbstsession 2012"
"1055",11685,7945,"Mehrwertsteuerschranken bei Immobilienverkauf beseitigen",49,4905,"","Herbstsession 2012"
"1056",11686,7946,"Bekämpfung von Steuerbetrug und Steuerhinterziehung sowie von weiteren Missbräuchen bei der direkten Bundessteuer",49,4905,"","Herbstsession 2012"
"1057",11687,7947,"Die Schweiz muss aus dem IWF und aus der Weltbank austreten",49,4905,"","Herbstsession 2012"
"1058",11688,7948,"Proaktiver Schutz des Finanzplatzes",49,4905,"","Herbstsession 2012"
"1059",11691,7951,"Ausdehnung des Anwendungsbereiches des Geldwäschereigesetzes auf den Handel mit wertvollen Gütern",49,4905,"","Herbstsession 2012"
"1060",11692,7952,"Erhöhung der Schwellenwerte bei der öffentlichen Vergabe von Dienstleistungen und Bauaufträgen",49,4905,"","Herbstsession 2012"
"1061",11693,7953,"Bewilligungspflicht für die Erbringung von Finanzdienstleistungen an politisch exponierte Personen",49,4905,"","Herbstsession 2012"
"1062",11694,7954,"Geldwäscherei. Stärkung des Vollzugs",49,4905,"","Herbstsession 2012"
"1063",11695,7955,"Mineralölsteuererträge der Strasse nur noch für die Strassenfinanzierung verwenden",49,4905,"","Herbstsession 2012"
"1064",11696,7956,"Für eine starke Finma",49,4905,"","Herbstsession 2012"
"1065",11697,7957,"Senkung der Schwelle für die Erstattung von Meldungen aufgrund eines Geldwäschereiverdachts",49,4905,"","Herbstsession 2012"
"1066",11698,7958,"Nachweispflicht für politisch exponierte Personen",49,4905,"","Herbstsession 2012"
"1067",11700,7960,"Weltausstellung 2015 in Mailand",49,4905,"Art. 1 Ausgabenbremse","Herbstsession 2012"
"1068",11701,7961,"Weltausstellung 2015 in Mailand",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1069",11702,7962,"Genehmigung der Änderungen der Bankenverordnung und der Eigenmittelverordnung (too big to fail). Bundesbeschluss",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1070",11703,7963,"Konkrete Eigenmittelanforderungen für nichtsystemrelevante Banken in einer gesonderten Verordnung oder über eine zeitnahe Revision der Eigenmittelverordnung",49,4905,"Mo. 12.3656","Herbstsession 2012"
"1071",11704,7964,"Steuerung der Personalpolitik (2). Prüfung einer Anknüpfung des Vertrauensarbeitszeitmodells an die Funktion",49,4905,"Po. 12.3645","Herbstsession 2012"
"1072",11705,7965,"Steuerung der Personalpolitik (3). Prüfung des Ressourcenmanagements im Personalbereich",49,4905,"Po. 12.3646","Herbstsession 2012"
"1073",11706,7966,"Steuerung der Personalpolitik (1). Verteilung der Aufgaben im Personalbereich des Bundes und der Departemente",49,4905,"Po. 12.3644","Herbstsession 2012"
"1074",11707,7967,"Steuerung der Personalpolitik (2). Einführung eines Kontrollkonzepts zur Vertrauensarbeitszeit",49,4905,"Mo. 12.3648","Herbstsession 2012"
"1075",11708,7968,"Bundesgesetz über die Börsen und den Effektenhandel. Änderung",49,4905,"Art. 40","Herbstsession 2012"
"1076",11709,7969,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 24","Herbstsession 2012"
"1077",11710,7970,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 73 Abs. 4","Herbstsession 2012"
"1078",11711,7971,"Kollektivanlagengesetz. Änderung",49,4905,"Art. 120 Abs. 2 Bst. e","Herbstsession 2012"
"1079",11712,7972,"Öffentlichkeit und Transparenz bei Abstimmungen in National- und Ständerat",49,4905,"Abstimmung gilt auch für Pa. Iv. 11.410","Herbstsession 2012"
"1080",11714,7974,"Schaffung eines Goldfrankens",49,4905,"","Herbstsession 2012"
"1081",11716,7976,"Agrarpolitik 2014-2017",49,4905,"Eintreten","Herbstsession 2012"
"1082",11717,7977,"Agrarpolitik 2014-2017",49,4905,"Rückweisungsantrag","Herbstsession 2012"
"1083",11719,7979,"Agrarpolitik 2014-2017",49,4905,"Art. 2, Abs. 1, Bst. b","Herbstsession 2012"
"1084",11720,7980,"Agrarpolitik 2014-2017",49,4905,"Art. 2, Abs. 1, Bst. bter","Herbstsession 2012"
"1085",11721,7981,"Agrarpolitik 2014-2017",49,4905,"Art. 2, Abs. 4","Herbstsession 2012"
"1086",11722,7982,"Agrarpolitik 2014-2017",49,4905,"Art. 2, Abs. 4","Herbstsession 2012"
"1087",11723,7983,"Agrarpolitik 2014-2017",49,4905,"Art. 2, Abs. 5","Herbstsession 2012"
"1088",11724,7984,"Agrarpolitik 2014-2017",49,4905,"Art. 3, Abs. 1, Bst. d","Herbstsession 2012"
"1089",11725,7985,"Agrarpolitik 2014-2017",49,4905,"Art. 5","Herbstsession 2012"
"1090",11726,7986,"Agrarpolitik 2014-2017",49,4905,"Art. 5","Herbstsession 2012"
"1091",11728,7988,"Agrarpolitik 2014-2017",49,4905,"Art. 9, Abs. 1-3","Herbstsession 2012"
"1092",11729,7989,"Agrarpolitik 2014-2017",49,4905,"Art. 9, Abs. 4","Herbstsession 2012"
"1093",11730,7990,"Agrarpolitik 2014-2017",49,4905,"Art. 11, Abs. 1","Herbstsession 2012"
"1094",11731,7991,"Agrarpolitik 2014-2017",49,4905,"Art. 11 Abstimmung nach der Regel über die Ausgabenbremse","Herbstsession 2012"
"1095",11732,7992,"Agrarpolitik 2014-2017",49,4905,"Art. 13, Abs. 3","Herbstsession 2012"
"1096",11733,7993,"Agrarpolitik 2014-2017",49,4905,"Art. 13 a (neu)","Herbstsession 2012"
"1097",11734,7994,"Agrarpolitik 2014-2017",49,4905,"Art. 14, Abs. 4","Herbstsession 2012"
"1098",11735,7995,"Agrarpolitik 2014-2017",49,4905,"Art. 15, Abs. 1, Bst. a","Herbstsession 2012"
"1099",11736,7996,"Agrarpolitik 2014-2017",49,4905,"Art. 17","Herbstsession 2012"
"1100",11737,7997,"Agrarpolitik 2014-2017",49,4905,"Art. 36b (gilt auch für Art. 37 und Art. 43, Abs. 3)","Herbstsession 2012"
"1101",11738,7998,"Agrarpolitik 2014-2017",49,4905,"Art. 38, Abs. 3","Herbstsession 2012"
"1102",11739,7999,"Agrarpolitik 2014-2017",49,4905,"Art. 39, Abs. 3","Herbstsession 2012"
"1103",11740,8000,"Agrarpolitik 2014-2017",49,4905,"Art. 46, Abs. 3, Bst. b","Herbstsession 2012"
"1104",11741,8001,"Agrarpolitik 2014-2017",49,4905,"Art. 48, Abs. 2bis (gilt auch für Art. 45a, Abs. 2 TSG)","Herbstsession 2012"
"1105",11742,8002,"Agrarpolitik 2014-2017",49,4905,"Art. 52","Herbstsession 2012"
"1106",11743,8003,"Agrarpolitik 2014-2017",49,4905,"Art. 53","Herbstsession 2012"
"1107",11744,8004,"Agrarpolitik 2014-2017",49,4905,"Art. 39, Abs. 3","Herbstsession 2012"
"1108",11745,8005,"Agrarpolitik 2014-2017",49,4905,"Art. 54","Herbstsession 2012"
"1109",11746,8006,"Agrarpolitik 2014-2017",49,4905,"Art. 54 - Ausgabenbremse","Herbstsession 2012"
"1110",11747,8007,"Agrarpolitik 2014-2017",49,4905,"Art. 58, Abs. 1","Herbstsession 2012"
"1111",11748,8008,"Agrarpolitik 2014-2017",49,4905,"Art. 58, Abs. 2","Herbstsession 2012"
"1112",11749,8009,"Agrarpolitik 2014-2017",49,4905,"Art. 65","Herbstsession 2012"
"1113",11750,8010,"Agrarpolitik 2014-2017",49,4905,"Art. 70, Abs. 2 (gilt auch für Art. 74)","Herbstsession 2012"
"1114",11751,8011,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 1, Bst. d","Herbstsession 2012"
"1115",11752,8012,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 1, Bst. h","Herbstsession 2012"
"1116",11753,8013,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 1, Bst. h","Herbstsession 2012"
"1117",11754,8014,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 2, Bst. b","Herbstsession 2012"
"1118",11755,8015,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 3, Bst. f","Herbstsession 2012"
"1119",11756,8016,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 3, Bst. g","Herbstsession 2012"
"1120",11757,8017,"Agrarpolitik 2014-2017",49,4905,"Art. 70a, Abs. 3, Bst. h","Herbstsession 2012"
"1121",11758,8018,"Agrarpolitik 2014-2017",49,4905,"Art. 71, Abs. 1, Bst. a1","Herbstsession 2012"
"1122",11759,8019,"Agrarpolitik 2014-2017",49,4905,"Art. 71, Abs. 2","Herbstsession 2012"
"1123",11760,8020,"Agrarpolitik 2014-2017",49,4905,"Art. 71, Abs. 4","Herbstsession 2012"
"1124",11761,8021,"Agrarpolitik 2014-2017",49,4905,"Art. 71 Ausgabenbremse","Herbstsession 2012"
"1125",11763,8023,"Agrarpolitik 2014-2017",49,4905,"Art. 72, Abs. 1 und 2","Herbstsession 2012"
"1126",11764,8024,"Agrarpolitik 2014-2017",49,4905,"Art. 72, Abs. 1 und 2","Herbstsession 2012"
"1127",11765,8025,"Agrarpolitik 2014-2017",49,4905,"Art. 72 Ausgabenbremse","Herbstsession 2012"
"1128",11766,8026,"Agrarpolitik 2014-2017",49,4905,"Art. 73, Abs. 1, Bst. a","Herbstsession 2012"
"1129",11767,8027,"Agrarpolitik 2014-2017",49,4905,"Art. 73, Abs. 1, Bst. c","Herbstsession 2012"
"1130",11768,8028,"Agrarpolitik 2014-2017",49,4905,"Art. 73, Abs. 3","Herbstsession 2012"
"1131",11769,8029,"Agrarpolitik 2014-2017",49,4905,"Art. 73 Ausgabenbremse","Herbstsession 2012"
"1132",11770,8030,"Agrarpolitik 2014-2017",49,4905,"Art. 74 Ausgabenbremse","Herbstsession 2012"
"1133",11771,8031,"Agrarpolitik 2014-2017",49,4905,"Art. 75, Abs. 1, Bst. c","Herbstsession 2012"
"1134",11772,8032,"Agrarpolitik 2014-2017",49,4905,"Art. 75 Ausgabenbremse","Herbstsession 2012"
"1135",11773,8033,"Agrarpolitik 2014-2017",49,4905,"Art. 76, Abs. 1","Herbstsession 2012"
"1136",11774,8034,"Agrarpolitik 2014-2017",49,4905,"Art. 76 Ausgabenbremse","Herbstsession 2012"
"1137",11775,8035,"Agrarpolitik 2014-2017",49,4905,"Art. 77, Abs. 3","Herbstsession 2012"
"1138",11776,8036,"Agrarpolitik 2014-2017",49,4905,"Art. 77, Ausgabenbremse","Herbstsession 2012"
"1139",11777,8037,"Agrarpolitik 2014-2017",49,4905,"Art. 86a Ausgabenbremse","Herbstsession 2012"
"1140",11778,8038,"Agrarpolitik 2014-2017",49,4905,"Art. 89a, Abs. 3","Herbstsession 2012"
"1141",11779,8039,"Agrarpolitik 2014-2017",49,4905,"Art. 93 Ausgabenbremse","Herbstsession 2012"
"1142",11780,8040,"Agrarpolitik 2014-2017",49,4905,"Art. 96, Abs. 1","Herbstsession 2012"
"1143",11781,8041,"Agrarpolitik 2014-2017",49,4905,"Art. 106 Ausgabenbremse","Herbstsession 2012"
"1144",11783,8043,"Agrarpolitik 2014-2017",49,4905,"Art. 116 Ausgabenbremse","Herbstsession 2012"
"1145",11784,8044,"Agrarpolitik 2014-2017",49,4905,"Art. 140, Abs. 1, Bst. c","Herbstsession 2012"
"1146",11785,8045,"Agrarpolitik 2014-2017",49,4905,"Art. 141 Abs. 1 Bst. c und d","Herbstsession 2012"
"1147",11786,8046,"Agrarpolitik 2014-2017",49,4905,"Art. 145, Abs. 3","Herbstsession 2012"
"1148",11787,8047,"Agrarpolitik 2014-2017",49,4905,"Art. 147a Ausgabenbremse","Herbstsession 2012"
"1149",11788,8048,"Agrarpolitik 2014-2017",49,4905,"Art. 187, Abs. 1bis (gilt auch für Ziff. 9 GTS)","Herbstsession 2012"
"1150",11789,8049,"Agrarpolitik 2014-2017",49,4905,"2. BG über die landwirtschaftliche Pacht
Art. 20, Abs. 3","Herbstsession 2012"
"1151",11790,8050,"Agrarpolitik 2014-2017",49,4905,"6. Tierseuchengesetz Art. 45a Ausgabenbremse","Herbstsession 2012"
"1152",11792,8052,"Agrarpolitik 2014-2017",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1153",11794,8054,"Agrarpolitik 2014-2017",49,4905,"Art. 1, Abs. 1, Bst. a","Herbstsession 2012"
"1154",11796,8056,"Agrarpolitik 2014-2017",49,4905,"Art. 1, Abs. 3","Herbstsession 2012"
"1155",11797,8057,"Agrarpolitik 2014-2017",49,4905,"Art. 1 Ausgabenbremse","Herbstsession 2012"
"1156",11798,8058,"Agrarpolitik 2014-2017",49,4905,"Gesamtabstimmung","Herbstsession 2012"
"1157",11801,8061,"Verbesserungen der Organisation und der Verfahren des Parlamentes",49,4905,"Ordnungsantrag der SPK","Herbstsession 2012"
"1158",11806,8066,"Besteuerung nach dem Aufwand. Bundesgesetz",49,4905,"Art. 78e, Abs. 2","Herbstsession 2012"
"1159",11807,8067,"Bundesgesetz über die Familienzulagen",49,4905,"","Herbstsession 2012"
"1160",11808,8068,"Transparenz im Bereich der sozialen Krankenversicherung",49,4905,"","Herbstsession 2012"
"1161",11809,8069,"Einführung eines Pfandes auf alle Getränkeflaschen und Getränkedosen",49,4905,"","Herbstsession 2012"
"1162",11810,8070,"Nachhaltige Unterstützung des Verkehrshauses der Schweiz durch den Bund",49,4905,"","Herbstsession 2012"
"1163",11811,8071,"Stilllegung des AKW Fessenheim",49,4905,"","Herbstsession 2012"
"1164",11812,8072,"Kampf dem Lohndumping. Keine Löhne in Euro",49,4905,"","Herbstsession 2012"
