"","ID","RegistrationNumber","BusinessTitle","IdLegislativePeriod","IdSession","Subject","SessionName"
"2507",20125,16385,"ZGB. Beurkundung des Personenstands und Grundbuch",50,5011,"Vote final","Wintersession 2017"
"2508",20126,16386,"ZGB. Kindesschutz",50,5011,"Vote final","Wintersession 2017"
"2509",20129,16389,"Um- und Ausbau der Stromnetze. Bundesgesetz",50,5011,"Vote final","Wintersession 2017"
"2510",20131,16391,"Für krisensicheres Geld: Geldschöpfung allein durch die Nationalbank! (Vollgeld-Initiative). Volksinitiative",50,5011,"Vote final","Wintersession 2017"
"2511",20133,16393,"Löhne der ordentlichen Richterinnen und Richter des Bundesstrafgerichtes, der hauptamtlichen Richterinnen und Richter des Bundespatentgerichtes sowie der Richterinnen und Richter des Bundesverwaltungsgerichtes. Ausserordentliche individuelle Anpassungen und Überprüfung des Lohnsystems",50,5011,"Vote final","Wintersession 2017"
"2512",20135,16395,"Weiterentwicklung des Schengen-Besitzstands. Übernahme der Verordnung (EU) 2016/1624 über die Europäische Grenz- und Küstenwache",50,5011,"Vote final","Wintersession 2017"
"2513",20137,16397,"WTO-Ministerbeschluss über Ausfuhrwettbewerb. Aufhebung der Ausfuhrbeiträge für landwirtschaftliche Verarbeitungsprodukte",50,5011,"Vote final","Wintersession 2017"
"2514",20139,16399,"Grenzüberschreitende Zusammenarbeit im Gesundheitsbereich. Rahmenabkommen mit Frankreich",50,5011,"Vote final","Wintersession 2017"
"2515",20182,16442,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 5, al. 1","Frühjahrssession 2018"
"2516",20183,16443,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 54a","Frühjahrssession 2018"
"2517",20185,16445,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 5, al. 2","Frühjahrssession 2018"
"2518",20186,16446,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 9, al. 2","Frühjahrssession 2018"
"2519",20187,16447,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 12, al. 1","Frühjahrssession 2018"
"2520",20188,16448,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 12, al. 2","Frühjahrssession 2018"
"2521",20189,16449,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 14, al. 1 et 3 (vaut également pour les art. 2, al. 3, art. 47, al. 4 et art. 57, let. a)","Frühjahrssession 2018"
"2522",20190,16450,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 17, al. 1, let. a (vaut également pour l'art. 27, al. 3, let. a et art. 56, al. 1, let. d) ","Frühjahrssession 2018"
"2523",20191,16451,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 17, al. 1, let. c (vaut également pour l'art. 17, al. 2, let. b) ","Frühjahrssession 2018"
"2524",20192,16452,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 21, al. 1","Frühjahrssession 2018"
"2525",20193,16453,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 25","Frühjahrssession 2018"
"2526",20194,16454,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 26, al. 1bis","Frühjahrssession 2018"
"2527",20195,16455,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 30, al. 1","Frühjahrssession 2018"
"2528",20196,16456,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 37 (vaut également pour l'art. 38 et 39)","Frühjahrssession 2018"
"2529",20197,16457,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 42","Frühjahrssession 2018"
"2530",20198,16458,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 43, al. 1, let. d et e, al. 2 et al. 3 (vaut également pour l'art. 56, al. 1, let. i)","Frühjahrssession 2018"
"2531",20199,16459,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 45, al. 1","Frühjahrssession 2018"
"2532",20200,16460,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Art. 50, al. 2 ","Frühjahrssession 2018"
"2533",20203,16463,"Genetische Untersuchungen beim Menschen. Bundesgesetz",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2534",20205,16465,"Prämienverbilligungen bei den Krankenkassen verbessern und vereinheitlichen",50,5012,NA,"Frühjahrssession 2018"
"2535",20211,16471,"Organisation der Bahninfrastruktur",50,5012,"Art. 9f, al. 3 et 4","Frühjahrssession 2018"
"2536",20216,16476,"Organisation der Bahninfrastruktur",50,5012,"Art. 9, al. 2","Frühjahrssession 2018"
"2537",20217,16477,"Organisation der Bahninfrastruktur",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2538",20220,16480,"Organisation der Bahninfrastruktur",50,5012,"Art. 18a","Frühjahrssession 2018"
"2539",20223,16483,"Gewährleistung der Medienvielfalt in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2540",20225,16485,"Gewährleistung der Medienvielfalt in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2541",20227,16487,"Anpassung des Bundesgesetzes über die Raumplanung",50,5012,NA,"Frühjahrssession 2018"
"2542",20228,16488,"RPG. Maiensässe und Stadel. Unterstützen wir die Bündner Idee!",50,5012,NA,"Frühjahrssession 2018"
"2543",20229,16489,"RPG. Maiensässe und Stadel. Unterstützen wir die Bündner Idee!",50,5012,NA,"Frühjahrssession 2018"
"2544",20231,16491,"Umnutzung nicht mehr benötigter landwirtschaftlicher Bauten zur Wohnnutzung",50,5012,NA,"Frühjahrssession 2018"
"2545",20232,16492,"Umnutzung nicht mehr benötigter landwirtschaftlicher Bauten zur Wohnnutzung",50,5012,NA,"Frühjahrssession 2018"
"2546",20235,16495,"Via sicura. Anpassungen",50,5012,NA,"Frühjahrssession 2018"
"2547",20236,16496,"Via sicura. Anpassungen",50,5012,NA,"Frühjahrssession 2018"
"2548",20237,16497,"Das Rechtsvorbeifahren auf Autobahnen und Autostrassen erlauben. Schaffung von Rechtssicherheit durch die Lockerung und Klärung der Bestimmungen über das Rechtsvorbeifahren",50,5012,NA,"Frühjahrssession 2018"
"2549",20240,16500,"Gotthard-Bergstrecke. Sicherheit durch Begleitung",50,5012,NA,"Frühjahrssession 2018"
"2550",20241,16501,"Den ""McKinsey-Express"" bei den SBB stoppen",50,5012,NA,"Frühjahrssession 2018"
"2551",20247,16507,"Systemrelevante Schweizer Banken müssen allen Auslandschweizerinnen und Auslandschweizern die Eröffnung eines Kontos ermöglichen",50,5012,NA,"Frühjahrssession 2018"
"2552",20248,16508,"Mifid II und Zugang zum Finanzmarkt. Szenarien und Massnahmen zur Erleichterung grenzüberschreitender Finanzdienstleistungen für italienische und französische Privatkundschaft",50,5012,NA,"Frühjahrssession 2018"
"2553",20250,16510,"Auswirkungen der Ungleichheiten in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2554",20253,16513,"Lohngleichheit im Beschaffungswesen. Aber fair und korrekt",50,5012,NA,"Frühjahrssession 2018"
"2555",20254,16514,"Sharing Economy. Weniger Bürokratie durch eine einfache, nationale Abrechnung der Kurtaxen, die bisher nicht eingezogen werden konnten",50,5012,NA,"Frühjahrssession 2018"
"2556",20255,16515,"Keine Verwirkung bei der Verrechnungssteuer",50,5012,NA,"Frühjahrssession 2018"
"2557",20256,16516,"Keine Mineralölsteuer für Schweizer Lastschiffe",50,5012,NA,"Frühjahrssession 2018"
"2558",20257,16517,"Wie bringt man Ethik in die Algorithmen?",50,5012,NA,"Frühjahrssession 2018"
"2559",20259,16519,"Durchführung einer umfassenden Aufgabenüberprüfung bei den Staatsaufgaben",50,5012,NA,"Frühjahrssession 2018"
"2560",20260,16520,"Überarbeitung des Leistungslohnsystems für das Bundespersonal",50,5012,NA,"Frühjahrssession 2018"
"2561",20261,16521,"Keine übertriebenen Löhne und Sozialleistungen für das Bundespersonal",50,5012,NA,"Frühjahrssession 2018"
"2562",20262,16522,"Analyse und Reduktion der gebundenen Ausgaben",50,5012,NA,"Frühjahrssession 2018"
"2563",20265,16525,"Reduzierter Mehrwertsteuersatz für grundlegende Hygieneartikel",50,5012,NA,"Frühjahrssession 2018"
"2564",20266,16526,"Cyberrisiken. Für einen umfassenden, unabhängigen und wirksamen Schutz",50,5012,NA,"Frühjahrssession 2018"
"2565",20267,16527,"Schaffung der Rechtsgrundlagen zum Bau von Grenzbefestigungsanlagen",50,5012,NA,"Frühjahrssession 2018"
"2566",20268,16528,"Prüfung der Zweckmässigkeit einer Besteuerung von Robotern",50,5012,NA,"Frühjahrssession 2018"
"2567",20269,16529,"Ablieferungspflicht von Bundesangestellten. Entschädigungen, die im Zusammenhang mit dem Arbeitsverhältnis beim Bund stehen, müssen vollumfänglich an die Bundeskasse gehen",50,5012,NA,"Frühjahrssession 2018"
"2568",20270,16530,"Einsichtnahme in Nebenkostenbelege an die heutigen Gegebenheiten anpassen",50,5012,NA,"Frühjahrssession 2018"
"2569",20271,16531,"Zugang zu Land und zu Landwirtschaftsbetrieben verbessern",50,5012,NA,"Frühjahrssession 2018"
"2570",20272,16532,"Agenda Industrie 4.0",50,5012,NA,"Frühjahrssession 2018"
"2571",20273,16533,"Die KMU retten und stärken. Mit dem Innovationsbon und weiteren konkreten Instrumenten",50,5012,NA,"Frühjahrssession 2018"
"2572",20274,16534,"Präzisierungen in der VMWG im Zusammenhang mit energetischen oder umfassenderen Sanierungsmassnahmen",50,5012,NA,"Frühjahrssession 2018"
"2573",20275,16535,"Bekämpfung der Altersdiskriminierung, um die Erwerbstätigkeit von Seniorinnen und Senioren zu fördern",50,5012,NA,"Frühjahrssession 2018"
"2574",20277,16537,"Digitalisierung und informatische Bildung. Gemeinsame Weiterentwicklung des digitalen Bildungsraums",50,5012,NA,"Frühjahrssession 2018"
"2575",20278,16538,"Untersuchung der Diskriminierung aufgrund des Geschlechts bei den Konsumentenpreisen",50,5012,NA,"Frühjahrssession 2018"
"2576",20279,16539,"Für einen besseren Herdenschutz in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2577",20280,16540,"Keine Rüstungsgüter in die in den Jemen-Krieg verwickelten Länder exportieren",50,5012,NA,"Frühjahrssession 2018"
"2578",20281,16541,"Stärkung unserer KMU durch die Schaffung von Anreizen zur Internationalisierung",50,5012,NA,"Frühjahrssession 2018"
"2579",20282,16542,"Die Branchenorganisation Milch dazu verpflichten, die Milchmengen tatsächlich zu steuern",50,5012,NA,"Frühjahrssession 2018"
"2580",20283,16543,"Bei den Verhandlungen mit Malaysia muss der Bundesrat Palmöl vom Freihandelsabkommen ausnehmen",50,5012,NA,"Frühjahrssession 2018"
"2581",20284,16544,"Mit einer Regulierungsbremse den Anstieg der Regulierungskosten eindämmen",50,5012,NA,"Frühjahrssession 2018"
"2582",20285,16545,"Den Parallelimport von Online-Inhalten zulassen",50,5012,NA,"Frühjahrssession 2018"
"2583",20286,16546,"Industrie 4.0. Schaffung einer nationalen Koordinationsstelle",50,5012,NA,"Frühjahrssession 2018"
"2584",20287,16547,"Entwurf für ein Bundesgesetz über die Reduktion der Regelungsdichte und den Abbau der administrativen Belastung für Unternehmen",50,5012,NA,"Frühjahrssession 2018"
"2585",20288,16548,"Die maximale Wochenarbeitszeit senken",50,5012,NA,"Frühjahrssession 2018"
"2586",20289,16549,"Flüchtlingen den Zugang zu den Schweizer Hochschulen erleichtern",50,5012,NA,"Frühjahrssession 2018"
"2587",20290,16550,"Effizienz- und Qualitätsgewinn im Schweizer Bildungswesen",50,5012,NA,"Frühjahrssession 2018"
"2588",20291,16551,"Anpassung des Programms für die graslandbasierte Milch- und Fleischproduktion",50,5012,NA,"Frühjahrssession 2018"
"2589",20292,16552,"Task-Force digitaler Freihandel. Stopp dem Geoblocking",50,5012,NA,"Frühjahrssession 2018"
"2590",20293,16553,"Sofortiger Stopp der Lieferung von Kriegsmaterial und besonderen militärischen Gütern an die Kriegsparteien in Jemen",50,5012,NA,"Frühjahrssession 2018"
"2591",20294,16554,"Mehr Attraktivität für die Diplomausbildung Pflege",50,5012,NA,"Frühjahrssession 2018"
"2592",20295,16555,"Einführung des Prinzips ""one in, two out"" für neue Bundeserlasse",50,5012,NA,"Frühjahrssession 2018"
"2593",20296,16556,"Schaffung einer Strafbestimmung zur Terrorismusbekämpfung",50,5012,NA,"Frühjahrssession 2018"
"2594",20297,16557,"Stopp dem ruinösen Preisdumping beim Zucker! Sicherung der inländischen Zuckerwirtschaft",50,5012,NA,"Frühjahrssession 2018"
"2595",20298,16558,"Keine staatlichen Subventionen für Parteien und politische Organisationen",50,5012,NA,"Frühjahrssession 2018"
"2596",20302,16562,"Zur Förderung der Velo-, Fuss- und Wanderwege (Velo-Initiative). Volksinitiative",50,5012,"Art. 88, al. 3","Frühjahrssession 2018"
"2597",20303,16563,"Zur Förderung der Velo-, Fuss- und Wanderwege (Velo-Initiative). Volksinitiative",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2598",20304,16564,"Zur Förderung der Velo-, Fuss- und Wanderwege (Velo-Initiative). Volksinitiative",50,5012,"Art. 2, al. 2","Frühjahrssession 2018"
"2599",20307,16567,"Strategische Poststellennetz-Planung",50,5012,NA,"Frühjahrssession 2018"
"2600",20308,16568,"Abschaffung der Überbrückungshilfe für Ratsmitglieder",50,5012,NA,"Frühjahrssession 2018"
"2601",20309,16569,"Persönliche Mitarbeitende für Parlamentsmitglieder",50,5012,NA,"Frühjahrssession 2018"
"2602",20313,16573,"Aussenwirtschaftspolitik 2017. Bericht",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2603",20314,16574,"Das Cassis-de-Dijon-Prinzip besser zur Wirkung bringen. Bericht des Bundesrates zur Abschreibung der Motion 15.3631",50,5012,"","Frühjahrssession 2018"
"2604",20316,16576,"Keine Benachteiligung der Anbindeställe",50,5012,NA,"Frühjahrssession 2018"
"2605",20318,16578,"Verbesserung der Situation der KMU in Wettbewerbsverfahren",50,5012,NA,"Frühjahrssession 2018"
"2606",20320,16580,"Abbau von Handelshemmnissen. Anerkennung von in der EU durchgeführten Produktprüfungen",50,5012,NA,"Frühjahrssession 2018"
"2607",20322,16582,"Schaffung eines wirkungsvollen Instruments gegen unangemessene Zeitschriftenpreise",50,5012,NA,"Frühjahrssession 2018"
"2608",20324,16584,"Austragungsort der World Skills in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2609",20326,16586,"Änderung von Artikel 50 des Hochschulförderungs- und -koordinationsgesetzes",50,5012,NA,"Frühjahrssession 2018"
"2610",20331,16591,"Gewaltentrennung in der Finanzmarktregulierung",50,5012,NA,"Frühjahrssession 2018"
"2611",20335,16595,"Aufhebung der Bestimmungen im Bundespersonalgesetz zum Teuerungsausgleich",50,5012,NA,"Frühjahrssession 2018"
"2612",20337,16597,"Ordnungsantrag",50,5012,"Motion d'ordre Leutenegger-Oberholzer (traitement de la  motion 17.3167 pendant la session de printemps) ","Frühjahrssession 2018"
"2613",20338,16598,"Keine Verschwendung von Volksvermögen für eine Regulierung durch die Hintertüre",50,5012,NA,"Frühjahrssession 2018"
"2614",20339,16599,"Aggressive Steuerpolitik einzelner EU- und OECD-Länder",50,5012,NA,"Frühjahrssession 2018"
"2615",20340,16600,"Erstellung eines öffentlichen Registers über die Interessenbindungen der in die Vorbereitung politischer Entscheide eingebundenen Bundesangestellten",50,5012,NA,"Frühjahrssession 2018"
"2616",20341,16601,"Roboter besteuern. Vorsicht ist besser als Nachsicht",50,5012,NA,"Frühjahrssession 2018"
"2617",20342,16602,"Erhöhung der Pauschalabzüge bei der direkten Bundessteuer zum Ausgleich der Explosion der Krankenkassenprämien",50,5012,NA,"Frühjahrssession 2018"
"2618",20343,16603,"LSVA-Erfassungsgerät. Kostenloser Batterieaustausch",50,5012,NA,"Frühjahrssession 2018"
"2619",20344,16604,"Ausbau der Cyberabwehrkompetenzen",50,5012,NA,"Frühjahrssession 2018"
"2620",20345,16605,"Anerkennung der Schweizergarde",50,5012,NA,"Frühjahrssession 2018"
"2621",20346,16606,"Parallelität zwischen der Verjährungsregel der Mehrwertsteuer und derjenigen der Verrechnungssteuer und der Stempelabgaben",50,5012,NA,"Frühjahrssession 2018"
"2622",20347,16607,"Stopp den Boni bei systemrelevanten Banken",50,5012,NA,"Frühjahrssession 2018"
"2623",20349,16609,"Unterstützung des Grenzwachtkorps durch die Militärpolizei",50,5012,NA,"Frühjahrssession 2018"
"2624",20350,16610,"Illegale Migration auf Höchststand. Systematische Erfassung aller Grenzübertritte durch digitale Identifikationsüberprüfung",50,5012,NA,"Frühjahrssession 2018"
"2625",20351,16611,"Für stabilere Einkommen in der Landwirtschaft",50,5012,NA,"Frühjahrssession 2018"
"2626",20352,16612,"Sparen bei der Zentralverwaltung, nicht an der Front",50,5012,NA,"Frühjahrssession 2018"
"2627",20353,16613,"Den Fleischschmuggel wirkungsvoll eindämmen",50,5012,NA,"Frühjahrssession 2018"
"2628",20354,16614,"Transparenz über Kostenfolgen der Finma-Rundschreiben",50,5012,NA,"Frühjahrssession 2018"
"2629",20355,16615,"Beschaffung von Druck-Erzeugnissen nur in der Schweiz",50,5012,NA,"Frühjahrssession 2018"
"2630",20356,16616,"Rechtsgleiche Besteuerung von Wertzuwachsgewinnen bei Geschäftsgrundstücken",50,5012,NA,"Frühjahrssession 2018"
"2631",20357,16617,"Schweizer Staatsfonds aus den Reserven der Nationalbank",50,5012,NA,"Frühjahrssession 2018"
"2632",20359,16619,"Fall Perinçek gegen die Schweiz. Artikel 261bis StGB soll mit den Menschenrechten vereinbar sein",50,5012,NA,"Frühjahrssession 2018"
"2633",20360,16620,"Panama Papers. Klare Unterscheidung zwischen Prozessanwältinnen und -anwälten einerseits und Geschäftsanwältinnen und -anwälten andererseits",50,5012,NA,"Frühjahrssession 2018"
"2634",20364,16624,"StGB und MStGB. Umsetzung von Art. 123c BV",50,5012,"Art. 187, ch. 3bis (vaut également pour l'art. 156, ch. 3bis CPM)","Frühjahrssession 2018"
"2635",20367,16627,"OR. Verjährungsrecht",50,5012,"Art. 60 CO (vaut également pour l'art. 128a CO; art. 21 LRCF; art. 143, al 4 LAAM; art. 65, al. 2 LPPCi; art. 19, al. 2 LRH et art. 60, al. 2 LSC)","Frühjahrssession 2018"
"2636",20369,16629,"Bundesgesetz über das Internationale Privatrecht. 11. Kapitel: Konkurs und Nachlassvertrag",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2637",20371,16631,"Weiterentwicklung des Schengen-Besitzstands. Zusatzvereinbarung zum Fonds für die innere Sicherheit",50,5012,"Entrer en matière","Frühjahrssession 2018"
"2638",20372,16632,"Weiterentwicklung des Schengen-Besitzstands. Zusatzvereinbarung zum Fonds für die innere Sicherheit",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2639",20376,16636,"Keine unnötigen Verletzungen der Privatsphäre von Beschuldigten",50,5012,NA,"Frühjahrssession 2018"
"2640",20377,16637,"Keine unverhältnismässigen Ausgaben für Vermittlerprovisionen in der Grundversicherung",50,5012,NA,"Frühjahrssession 2018"
"2641",20378,16638,"Jährliche Beurteilung der Wirtschaftlichkeit der Medizinprodukte, deren Kosten von der obligatorischen Krankenversicherung übernommen werden",50,5012,NA,"Frühjahrssession 2018"
"2642",20379,16639,"Krankenversicherung. Anpassung der ordentlichen Franchise",50,5012,NA,"Frühjahrssession 2018"
"2643",20380,16640,"Beseitigung der Heiratsstrafe auch in der AHV",50,5012,NA,"Frühjahrssession 2018"
"2644",20381,16641,"Krankenversicherung. Regelmässige Anpassung der Franchisen",50,5012,NA,"Frühjahrssession 2018"
"2645",20382,16642,"Wahlfreiheit und Eigenverantwortung stärken. Maximalfranchise in der obligatorischen Krankenversicherung erhöhen",50,5012,NA,"Frühjahrssession 2018"
"2646",20383,16643,"Krankenversicherung. Mindestfranchise in der Krankenversicherung endlich anpassen",50,5012,NA,"Frühjahrssession 2018"
"2647",20384,16644,"Bürokratieabbau bei der Zulassung von Bioziden und Pflanzenschutzmitteln",50,5012,NA,"Frühjahrssession 2018"
"2648",20385,16645,"Mittel- und Gegenständeliste. Preise sollen kostengünstiger werden",50,5012,NA,"Frühjahrssession 2018"
"2649",20386,16646,"Vergütungspflicht der Krankenkassen für im Ausland eingekaufte medizinische Mittel und Gegenstände",50,5012,NA,"Frühjahrssession 2018"
"2650",20387,16647,"KVG. Innovation und Transparenz bei den Tarifen fördern",50,5012,NA,"Frühjahrssession 2018"
"2651",20391,16651,"85 Rappen für mehr Demokratie!",50,5012,NA,"Frühjahrssession 2018"
"2652",20392,16652,"Kostensteigerung bei Öffentlichkeitsarbeit und Beratung bremsen",50,5012,NA,"Frühjahrssession 2018"
"2653",20394,16654,"Für demokratische Gerechtigkeit bei Kampagnen zu Volksinitiativen",50,5012,NA,"Frühjahrssession 2018"
"2654",20395,16655,"EWR-Nein-Jubiläum",50,5012,NA,"Frühjahrssession 2018"
"2655",20398,16658,"Ehrlichkeit, Transparenz und Wirksamkeit stärken. Überparteiliches und öffentliches Hearing vor Bundesratswahlen",50,5012,NA,"Frühjahrssession 2018"
"2656",20399,16659,"Keine Macht den Prämienerhöhungs-Lobbyisten",50,5012,NA,"Frühjahrssession 2018"
"2657",20404,16664,"Strommarkt 2.0. Strommarktliberalisierung, zweiter Schritt",50,5012,NA,"Frühjahrssession 2018"
"2658",20405,16665,"Reduktion von Stickoxiden",50,5012,NA,"Frühjahrssession 2018"
"2659",20406,16666,"Zulassungsstopp für neue Dieselfahrzeuge, die die aktuellen Abgasgrenzwerte nicht einhalten",50,5012,NA,"Frühjahrssession 2018"
"2660",20407,16667,"Bürokratieabbau dank der Abschaffung der Kontrollmarke zur Typengenehmigung von Strassenfahrzeugen",50,5012,NA,"Frühjahrssession 2018"
"2661",20408,16668,"Stopp der Arbeitsplatzauslagerung bei der Post",50,5012,NA,"Frühjahrssession 2018"
"2662",20409,16669,"Flächendeckende Postzustellung bis zur Mittagszeit",50,5012,NA,"Frühjahrssession 2018"
"2663",20410,16670,"Die Schliessung von Poststellen in der Schweiz führt zu einer schlechteren Grundversorgung",50,5012,NA,"Frühjahrssession 2018"
"2664",20411,16671,"Die Aufgabe der Bewirtschaftung von Heimbetriebs- und Sömmerungsflächen als Folge der Rückkehr von Grossraubtieren erfassen",50,5012,NA,"Frühjahrssession 2018"
"2665",20412,16672,"Stromverbrauch. Wie hoch ist der jährliche Stromverbrauch für von Elektrizitätswerken gesteuerte Verbraucher wie Elektroboiler, Speicherheizungen, Wärmepumpen, Pumpspeicher usw. in der Schweiz?",50,5012,NA,"Frühjahrssession 2018"
"2666",20413,16673,"Bürokratieabbau dank Anerkennung von Nafta-Standards bei Personenwagen",50,5012,NA,"Frühjahrssession 2018"
"2667",20414,16674,"Sicherstellung von genügend Fachkräften für den Nachbetrieb und Rückbau der Kernanlagen",50,5012,NA,"Frühjahrssession 2018"
"2668",20415,16675,"Digitale Revolution. Wie können die Offliner integriert werden?",50,5012,NA,"Frühjahrssession 2018"
"2669",20416,16676,"Nachschusspflicht gemäss Artikel 80 KEG gegenüber dem Stilllegungsfonds für Kernanlagen und dem Entsorgungsfonds für Kernkraftwerke durch Beteiligte der Kernkraftwerk Gösgen-Däniken AG und der Kernkraftwerk Leibstadt AG",50,5012,NA,"Frühjahrssession 2018"
"2670",20417,16677,"Die Zukunft des Postnetzes geht uns alle an!",50,5012,NA,"Frühjahrssession 2018"
"2671",20418,16678,"Gleichbehandlung aller Benützer von Verkehrsmitteln bei Verletzung der Verkehrsregeln",50,5012,NA,"Frühjahrssession 2018"
"2672",20419,16679,"Gesetzliche Regelung der Post anpassen",50,5012,NA,"Frühjahrssession 2018"
"2673",20421,16681,"Erneute SBB-Preiserhöhungen. GA zweiter statt erster Klasse bei Kaderangestellten von Bund und SBB sowie bei Parlamentariern",50,5012,NA,"Frühjahrssession 2018"
"2674",20424,16684,"Bedürfnisnachweis für Waffen",50,5012,NA,"Frühjahrssession 2018"
"2675",20427,16687,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 1, phrase introductive","Frühjahrssession 2018"
"2676",20428,16688,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"","Frühjahrssession 2018"
"2677",20429,16689,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Proposition de renvoi","Frühjahrssession 2018"
"2678",20431,16691,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 1, let. b","Frühjahrssession 2018"
"2679",20432,16692,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 1, let. c","Frühjahrssession 2018"
"2680",20433,16693,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 1a","Frühjahrssession 2018"
"2681",20434,16694,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 1bis","Frühjahrssession 2018"
"2682",20437,16697,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 2, let. b","Frühjahrssession 2018"
"2683",20438,16698,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 6
","Frühjahrssession 2018"
"2684",20439,16699,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43a, al. 6bis","Frühjahrssession 2018"
"2685",20440,16700,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43b","Frühjahrssession 2018"
"2686",20441,16701,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Art. 43b, al. 1, let. a et cbis","Frühjahrssession 2018"
"2687",20442,16702,"Gesetzliche Grundlage für die Überwachung von Versicherten",50,5012,"Vote sur l'ensemble","Frühjahrssession 2018"
"2688",20445,16705,"Der Wettbewerb darf sich nicht negativ auf die Qualität der Spitalbehandlungen und auf die Kosten auswirken",50,5012,NA,"Frühjahrssession 2018"
"2689",20449,16709,"Informationssicherheitsgesetz",50,5012,"Entrer en matière","Frühjahrssession 2018"
"2690",20452,16712,"Zur Förderung der Velo-, Fuss- und Wanderwege (Velo-Initiative). Volksinitiative",50,5012,"Vote final","Frühjahrssession 2018"
"2691",20453,16713,"Abschaffung der obligatorischen Schiesspflicht",50,5012,NA,"Frühjahrssession 2018"
"2692",20454,16714,"Carsharing vor Ort stellt Dienstfahrzeuge für die Bundesangestellten zur Verfügung",50,5012,NA,"Frühjahrssession 2018"
"2693",20455,16715,"Olympische Winterspiele 2026. Das Volk soll entscheiden",50,5012,NA,"Frühjahrssession 2018"
"2694",20456,16716,"Kampf gegen Extremismus in der Armee. Verbesserung der rechtlichen Grundlagen",50,5012,NA,"Frühjahrssession 2018"
"2695",20457,16717,"Olympische und Paralympische Winterspiele Sion 2026. Staatshaftung. Gutachten",50,5012,NA,"Frühjahrssession 2018"
"2696",20458,16718,"Sicherung des Luftraums. Die Entscheide müssen den nachvollziehbaren Risiken und der Situation der öffentlichen Finanzen Rechnung tragen sowie dem Volk zur Abstimmung unterbreitet werden",50,5012,NA,"Frühjahrssession 2018"
"2697",20459,16719,"Stärken wir die Attraktivität der Armee und des Zivilschutzes durch die Erhöhung der Erwerbsausfallentschädigung",50,5012,NA,"Frühjahrssession 2018"
"2698",20460,16720,"Das Recht auf Notwehr verstärken",50,5012,NA,"Frühjahrssession 2018"
"2699",20461,16721,"Den Kampf gegen Schlepperbanden verstärken",50,5012,NA,"Frühjahrssession 2018"
"2700",20462,16722,"Sichere Arbeit für ältere Mitarbeiterinnen und Mitarbeiter",50,5012,NA,"Frühjahrssession 2018"
